8/6p1/5pk1/4p3/3pP1KP/PQ6/5P2/6r1 w - - 1 37|a1g1|Rg1+|g4f3
r1bqkbnr/pp1npppp/3p4/2p5/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4|e2e3|e3|g8f6
rnbqk1nr/pppp1pbp/4p1p1/8/4PP2/2N5/PPPP2PP/R1BQKBNR w KQkq - 1 4|f8g7|Bg7|g1f3
rn1qkbnr/p4ppp/2pp4/1p2p3/4P3/1P3N2/1PPP1PPP/RNBQK2R b KQkq - 0 7|a2b3|axb3|a7a5
r1bqk2r/pp2nppp/1bn1p3/3pP1B1/3p4/1N1B1N2/PPP2PPP/R2Q1RK1 b kq - 9 9|c1g5|Bg5|e8g8
r4rk1/1p3ppp/p1n2n2/2p2P2/2Pp1b2/3P1B2/PPN2PPP/R4RK1 b - - 4 15|e2f3|Bf3|a8b8
2rR2k1/4brpp/1p6/p3n3/Pn6/1Q2B3/1P3PPP/5RK1 b - - 0 21|d1d8|Rxd8+|c8d8
1R6/8/k7/8/8/5K2/8/8 b - - 2 51|b5b8|Rb8|a6a7
r4rk1/5ppp/p1nqpn2/1p1p4/3P2b1/P1N1PN1P/1P2BPP1/2RQ1RK1 b - - 0 13|h2h3|h3|g4f3
1r2r1k1/p4p1p/1p3pbB/4b3/1P6/P2P1QP1/1q2RPBP/3R2K1 b - - 3 25|e1e2|Re2|b2a3
rnbqk2r/ppp2ppp/4pn2/3p4/1b1P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5|f8b4|Bb4+|c2c3
rnbqkb1r/ppp1pppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|g8f6|Nf6|b1c3
r1b1k1nr/ppp2ppp/2p5/8/3QP3/4P3/P1qN1KPP/R4B1R w kq - 0 11|c1c2|Qxc2|f1d3
8/p4p2/1p3k2/2p2p2/P1Pp1r2/3K4/1P2P3/4RBr1 w - - 0 37|e4f4|Rxf4|e2e3
r1bqr1k1/ppp3pp/1bn2n2/1P2pp2/8/P1NP2P1/2P1NPBP/R1BQ1RK1 b - - 0 12|b4b5|b5|c6d4
rnbqkbnr/pp1ppppp/8/2p5/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2|c2c4|c4|e7e6
r2q1rk1/2p3bp/1p1p1pp1/pPnP4/P1PNNP2/3Q4/6PP/R4RK1 w - - 1 21|d7c5|Nc5|e4c5
rn1qB2k/p1p1b1pp/1p3n2/8/3PP1b1/1QN2N2/PP4PP/R1B2RK1 b - - 0 13|f7e8|Bxe8|d8e8
r4r2/p4pkp/1n4p1/2p1p3/B1PbP1N1/8/PP4PP/R4R1K w - - 4 24|d7b6|Nb6|a4c6
rnbqkb1r/1p2pppp/p1p2n2/8/2pP1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 6|d5c4|dxc4|f4g3
r1bqkb1r/pppnpppp/5n2/4N3/8/8/PPPP1PPP/RNBQKB1R w KQkq - 1 5|b8d7|Nbd7|e5d7
r1bqk2r/pppp1ppp/2n2n2/8/4P3/8/PPP2PPP/RNBQKB1R w KQkq - 3 7|g8f6|Nf6|b1c3
r2qk2r/ppp2ppp/2np1n2/2b5/2BpP1b1/2P2N2/PP3PPP/RNBQR1K1 w kq - 0 8|e5d4|exd4|c3d4
6k1/p1p3pp/1P2p3/3pP3/3PbP2/1P4P1/3K4/6B1 b - - 0 32|c5b6|cxb6|a7a6
r1bq1rk1/p3ppbp/1p3np1/2n5/2P5/P1N1PN2/4BPPP/R1BQ1RK1 b - - 1 11|e1g1|O-O|d8d1
r3k3/pp1n1p2/2p1pp2/7r/3P3P/2PB2P1/PP6/2KR3R w q - 0 18|e7e6|e6|g3g4
r5k1/ppp2p2/3rpPpp/1N2R3/3n4/8/PPP2PPP/2R3K1 b - - 4 19|c3b5|Nb5|d4b5
2kr1q1r/ppp5/3p3p/3P1b1P/2PN4/1P6/P3Q3/2KR1R2 b - - 1 27|g1f1|Rgf1|f8f7
6R1/p1kr4/Pppr4/4QP2/7p/2P1p3/1P3n2/3R2K1 b - - 5 38|h1g1|Kg1|f2d1
rnb1k2r/4p1bp/2pq1np1/pp6/3Pp3/PBN4P/1PP3P1/R1BQK1NR w KQkq - 1 12|d8d6|Qd6|g1e2
rnbqkbnr/pppp1ppp/8/4P3/8/8/PPP1PPPP/RNBQKBNR b KQkq - 0 2|d4e5|dxe5|b8c6
r1bqk2r/1p1n1pbp/p1p1p1p1/3pP3/3P4/2NBP3/PPP3PP/R2QBRK1 b kq - 1 11|d2e1|Be1|b7b5
rnbk3r/ppp2Bpp/3b1n2/4p3/4P3/8/PPP2PPP/RNB1K1NR w KQ - 1 7|g8f6|Nf6|c1g5
rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3|b1c3|Nc3|c7c6
8/8/8/8/5p2/1k3K2/6PP/2R5 w - - 8 51|b4b3|Kb3|f3f4
6k1/1p2qp1p/6p1/1PpP1p2/8/1P2rN1P/4B1P1/2Q3K1 b - - 0 34|c4e2|Bxe2|e3e2
r2qkb1r/ppp1pppp/5n2/3p4/1n1PP3/2NP1N2/PP3PPP/R1BQK2R b KQkq - 0 7|e3e4|e4|f6g4
2rr2k1/1p2qppp/p1p1b3/2N5/1PNb4/P3P2P/5PP1/2RQK2R w K - 0 19|f6d4|Bxd4|e1g1
8/p7/5kp1/1Pb1p3/3pK3/3P2P1/P6P/8 w - - 1 40|a3c5|Bc5|a2a4
1r6/6k1/1q1p3p/p1p1p3/b1P2p1P/P2P1P2/1P2Q2R/NK6 w - - 0 36|g8g7|Kxg7|h2g2
r2qkb1r/p1p1pppp/1pnp1n2/3P4/2P1P3/2N2Q2/PP3PPP/R1B1KB1R b KQkq - 0 7|d1f3|Qxf3|c6e5
5rk1/1p3ppp/1Qn1p3/pB2P1q1/P1N5/3r1P2/1P3P1P/5RK1 w - - 8 22|d8g5|Qg5+|g1h1
rnb1k1nr/pp4pp/2p1pp2/3pq3/5N2/1PN1P1P1/P1PP1PBP/R2QK2R b KQkq - 1 9|b1c3|Nc3|g8e7
8/5b2/2kn4/2p3K1/2P3P1/3P3P/8/8 b - - 0 49|f4g5|Kxg5|c6d7
6k1/3b1p1p/6p1/2N1P3/5K2/2P5/r1n2P1P/8 b - - 3 37|d3c5|Nc5|d7e6
5r1k/p4pp1/2r4p/8/2P1R3/P5B1/5PPP/4R1K1 w - - 0 29|h7h6|h6|e4e7
8/3R4/3p3p/6k1/5p2/3r4/5PK1/8 w - - 0 41|e5f4|exf4|f2f3
1r3r2/pP2kp2/2Q1pnp1/2P5/5P2/3q4/PP4PP/4RK2 w - - 1 30|d4d3|Qd3+|f1f2
5rk1/p1pn1ppp/3b1q2/8/3Pb3/5N2/PPP2PPP/RNBQK2R w KQ - 0 12|f5e4|Bxe4|e1g1
rn1qk2r/pppbbp2/5npp/3Pp3/4P3/2PB1N2/PP1N2PP/R1BQ1RK1 w kq - 1 12|c6b8|Nb8|c3c4
rnbqk2r/pppp1ppp/4pn2/8/2PP4/2b2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5|b4c3|Bxc3+|b2c3
7Q/N1pnkpp1/3bp1b1/p2p4/4P3/1P1P1P2/PB6/R4K1B b - - 0 30|a8h8|Qxh8|d5e4
4r2r/p1p2pkp/1p2p3/3P3p/1nP4N/1P6/P4PP1/qbR3K1 b - - 1 23|f1g1|Kg1|a1b2
2r2rk1/5p1p/pp2p1pq/2b5/2Q5/P5N1/5PPP/3R1RK1 w - - 2 25|a8c8|Rac8|c4g4
r3r1k1/pp4qp/2n3p1/4pb2/8/2Pp1N2/P2R1PPP/3QR1K1 w - - 0 22|d4d3|d3|d2d3
r2q1rk1/1b3pp1/p1n1p2B/3pP2Q/1p1P4/2P2R2/PP4PP/RN4K1 b - - 0 16|c1h6|Bxh6|g7h6
rnbqkbnr/ppp1pppp/8/8/3pP3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3|d5d4|d4|c3e2
r3k1nr/ppp1bppp/2np2q1/4p3/3PP3/2P2N1b/PP2BPPP/RNBQ1RK1 w kq - 1 8|c8h3|Bh3|d4e5
8/6p1/7p/5pk1/8/4K2P/2B2PP1/8 w - - 0 45|f6f5|f5|e3f3
r2r4/3Q4/4p1k1/4p1p1/pP5p/2P4P/q5PB/3R2K1 w - - 0 27|f6e5|fxe5|d7d8
r4rk1/p5pp/2p5/5bN1/2P1p3/2P5/P5PP/RN2R1K1 w - - 2 20|c8f5|Bf5|b1d2
rnbqkb1r/2pp1ppp/p7/1pn1P3/8/1B3P2/PPP3PP/RNBQK1NR b KQkq - 1 7|a4b3|Bb3|c5b3
1k5r/5ppp/2Q1p3/B7/2P2P2/7P/8/6K1 w - - 5 38|a8b8|Kb8|a5c7
r5k1/p4ppp/1nQp4/8/7P/8/P1P2PPK/4r3 w - - 2 26|d5b6|Nb6|c6d6
3n2k1/p3r3/3r1b1p/5Rp1/8/P2NP2N/4KPPP/2R5 b - - 0 32|c5f5|Rxf5|g8g7
rnbqkbnr/pp1ppp1p/6p1/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3|d4d5|d5|b7b5
rn1qkb1r/pbpp1ppp/1p1np3/8/2B5/3P1N1Q/PPP2PPP/RNB1K2R w KQkq - 1 7|e4d6|Nd6|c1f4
rnb1k1nr/pp2ppbp/1qpp2p1/8/2PPP3/5N1P/PP3PP1/RNBQKB1R w KQkq - 2 6|d8b6|Qb6|b1c3
r1br2k1/1p3pp1/2p1p2P/p1qnP3/4B2P/PQ2P3/1P3P2/3RK2R b K - 0 21|g5h6|gxh6|g7g6
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
4kb1r/1pq2pp1/r4n2/4p2p/4P2P/7P/3PQP2/1Nn1K1N1 b k - 1 14|d1e2|Qe2|c1e2
r4rk1/ppp2ppp/2n2q2/3p3b/3Pn3/4PN1P/PPBB1PP1/R2QR1K1 w - - 3 13|d8f6|Qf6|c2b3
8/p7/2p1k3/3p4/3PR1K1/6P1/8/8 b - - 0 47|f4e4|Rxe4+|d5e4
rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|g8f6|Nf6|f1c4
r2q2k1/pp4p1/5b1p/2p5/3pb3/2P4P/PP2Q1PN/R1B3K1 b - - 2 25|f1e2|Qe2|d8d5
rnb1k2r/pppp1ppp/8/2b1q1N1/3p2Q1/3B4/PPP2PPP/RNB1K2R w KQkq - 0 8|e7e5|Qxe5+|d3e4
r2qr1k1/5pp1/1np2n1p/pp1p4/3P4/1PPQB2P/P4PPK/1BR1R3 b - - 0 23|g1h2|Kxh2|d8d6
2b3qk/4bprp/p3pp1Q/3p1P2/6r1/1B4RR/PPP1N1PP/2K5 b - - 11 23|f3g3|Rfg3|g7g5
rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPP2PP1/RN1QKB1R w KQ - 1 6|e8g8|O-O|f1e2
r3k2N/ppp1q1pp/2n1bn2/2bp4/3p4/8/PPP1QPPP/RNB1K2R w KQ - 0 12|c8e6|Bxe6|c1g5
r3r3/1p2kppp/p4n2/2bp1b2/8/1PN1PN2/1P2BPPP/R2R2K1 b - - 3 15|f1d1|Rfd1|e7f8
8/5R2/p1p1kp2/4p1p1/8/2P2KP1/P1Pr1P2/8 w - - 5 33|d6e6|Ke6|f7c7
r6k/4rpp1/p4b1p/1p6/3p4/2PB1R2/PP1B2PP/3R2K1 b - - 7 24|g3f3|Rf3|a8e8
rn1qkb1r/pbp2ppp/1p2p3/3p4/2PPn3/4PN2/PP1NBPPP/R1BQK2R w KQkq - 0 7|d7d5|d5|d2e4
r1b1k1nN/pppp3p/2n5/8/2B1Pp1q/6p1/PPPP1bPP/RNB1QK1R w q - 1 10|c5f2|Bf2|e1d1
rnbqkbnr/pp2pppp/3p4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3|g1f3|Nf3|b8c6
r4r1k/pp2p1bp/1q1pBpp1/2p1n3/4P2B/3P4/PPP1QPPP/R4RK1 w - - 1 15|d8b6|Qb6|g1h1
rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/1P2P3/PBPP2PP/RN1QKBNR b KQkq - 0 4|e2e3|e3|f8e7
r1bqk2r/pp2bppp/2n2n2/3p4/3p4/5NPP/PP2PPB1/RNBQ1RK1 w kq - 0 9|c5d4|cxd4|f3d4
rn1qkb1r/1pp1pppp/p4n2/3p1b2/3P1B2/2N1P3/PPP2PPP/R2QKBNR w KQkq - 1 5|c8f5|Bf5|h2h3
1b1r4/1P2k2p/1R4p1/4pp2/3p3P/3PPbP1/5PK1/8 w - - 0 37|d5f3|Bxf3+|g2f3
rn1bk1nr/1p4pp/p3p3/2p1N3/8/2N5/PPP2PPP/R1B1K2R w KQkq - 0 12|a7a6|a6|e1g1
r2q1rk1/pb3ppp/1pn1p3/2bn4/Q7/5NP1/PP1NPPBP/R1B2RK1 w - - 2 11|e8g8|O-O|f1d1
r2qk2r/4pp1p/p2p1bp1/1pnb4/3NP3/2N5/PPP2PPP/R2QR1K1 w kq - 0 14|b7d5|Bxd5|c3d5
r2qk2r/1p2nppp/p1n1p3/3pP3/8/2NQPN2/PPP3PP/R4RK1 w kq - 3 12|g8e7|Nge7|f3d4
2r1k2r/3qbppp/4bp2/p2B4/1p1P4/1Q3NNP/PP3PP1/R3R1K1 b k - 0 19|e4d5|Bxd5|d7d5
rnbqkbnr/3p1ppp/p3p3/1pp5/4P3/2N2NP1/PPPP1P1P/R1BQKB1R w KQkq - 0 5|b7b5|b5|d2d3
rr6/pb4kp/2p3p1/2p1Pp2/7Q/7R/PR3PP1/5K2 b - - 2 24|c4h4|Qh4|h7h5
5rk1/1pq1bpp1/r1p4p/p6b/4PQ2/P1N5/1PP3PN/R4RK1 b - - 0 18|d2f4|Qxf4|e7d6
rnbqkb1r/ppp2ppp/5n2/3pp3/8/2PP1N1P/PP2PPP1/RNBQKB1R b KQkq - 1 4|g1f3|Nf3|b8c6
rn2kb1r/ppp2ppp/2bp1q2/8/4P3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7|d8f6|Qxf6|f1c4
r1bqkb1r/pp3ppp/4pn2/2pp4/2Q5/8/PPPP1PPP/RNB1K1NR w KQkq - 0 8|d7d5|d5|c4b5
r1bqkbnr/ppp2ppp/2n5/4p3/3p4/PP2P3/1BPPBPPP/RN1QK1NR b KQkq - 1 5|c1b2|Bb2|g8f6
r2q1r1k/1p4pp/2pp1p2/p3p3/4P1bB/PB1P1N2/1PPQ2P1/R4K1R b - - 0 16|a2a3|a3|a5a4
2r4r/pp3kp1/2b2pp1/3p4/P1nN1P2/2P4P/6P1/R2QR1K1 b - - 2 23|e6d4|Nd4|c4d6
rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 1 3|f1c4|Bc4|c8e6
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
r1bqkb1r/pp3ppp/2n1pn2/8/2B5/1QN2N2/PP1P1PPP/R1B2RK1 b kq - 1 8|b1c3|Nc3|f8e7
2rq1rk1/1p3ppp/p2npn2/3p4/3P4/P1N1PB1P/1P3PP1/2RQ1RK1 b - - 1 17|b1c1|Rc1|d8b6
r3k2r/pppqb1pp/2npbn2/4pp2/8/P2PPPP1/1PPN1NBP/R1BQK2R b KQkq - 2 9|b1d2|Nd2|a7a6
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
r2q3r/pppkn3/2b5/4Q2p/4P3/2NP4/PPP3PP/R4RK1 b - - 0 15|g5e5|Qxe5|d8g8
r2q1rk1/1p2ppbp/p1p3p1/3n4/3P4/2P2bBP/PP2BPP1/R2Q1RK1 w - - 0 15|g4f3|Bxf3|e2f3
r1bqk2r/1ppnn1bp/p3pp2/3p2p1/1PPP4/P1N1PN2/1B3PPP/R2QKB1R w KQkq - 2 9|f8g7|Bg7|f1e2
8/8/5k2/p7/4PKPp/1Pr5/P3R3/8 w - - 0 47|h5h4|h4|g4g5
r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4|g8f6|Nf6|f1b5
2kr1b2/ppp1nQ2/2n1b1p1/6B1/3q4/3P4/PPP2PPP/RN3RK1 w - - 0 16|f5e6|Bxe6|f7e6
r3k2r/1pp2pp1/p1nbpq1p/8/P2PQ3/2PB4/1P3PPP/R1B1R1K1 b kq - 0 13|a2a4|a4|e8g8
r1bqk1nr/pp3ppp/2n1p3/2b5/3pP3/3B1N2/PPP1NPPP/R1BQK2R b KQkq - 1 7|c3e2|Ne2|g8f6
r1b1k3/pp4r1/2p1p1B1/3p3n/3P4/2P5/PP3PPP/RN2K2R b KQq - 0 15|d3g6|Bxg6+|g7g6
rnbqk2r/pp3ppp/4pn2/3p4/1b1P4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 1 7|f8b4|Bb4|f1e2
r1b1kbnr/pp1pnppp/2P5/4q3/8/8/PPPBPPPP/RN1QKB1R w KQkq - 0 7|a5e5|Qxe5|c6d7
r1b2rk1/pp4pp/2p1p1q1/2P1Pp2/4pPn1/2N1P1B1/PP2Q1PP/R2R2K1 b - - 6 17|f1d1|Rfd1|b7b6
r1b2rk1/ppqn1pbp/2pp1np1/8/2PPp3/1P3NP1/PBQNPPBP/3R1RK1 w - - 0 12|e5e4|e4|f3g5
r1bqkb1r/pppp1p1p/2n2n2/4p1p1/4P1P1/2P2Q1P/PP1P1P2/RNB1KBNR b KQkq - 0 5|g2g4|g4|h7h5
2r2k2/p4p1p/1p2bn1P/2rp2p1/6P1/2NB1P2/PPP2K2/3RR3 w - - 0 25|g6g5|g5|c3e2
2k2r1r/pppq4/2np2p1/1P2p3/4PbPp/2P2P1P/1P2QNB1/R4RK1 b - - 0 20|b4b5|b5|c6e7
2q2rk1/p3pp1p/b2p2p1/Q1pB4/1rP5/1Pb1B1P1/P3PP1P/3R1RK1 w - - 1 19|g7c3|Bc3|e3d2
1qk2b1r/4pppp/2Q5/7r/2P5/5N2/PP3PPP/3RK2R b K - 0 21|a8c6|Qxc6+|b8c7
r1bqr1k1/pppn1pBp/3p1np1/8/3NP3/2NB4/PPPQ1PPP/R3K2R b KQ - 0 10|h6g7|Bxg7|g8g7
2r1kb1r/pp6/5p2/3p2pp/2pPp3/2P1P1B1/PP3PPP/R4RK1 w k - 0 21|h7h5|h5|h2h4
rn3rk1/pbpp1ppp/1p2pnq1/3P4/2P5/1P3N2/PB1QBPPP/R4RK1 w - - 1 12|e8g8|O-O|b2f6
4rrk1/p5pp/6q1/1Pp5/2Pb1p2/4pP2/P3Q1PP/5R1K b - - 0 26|b4b5|b5|g6b6
r1bq1rk1/1pp1bpp1/p2p1Bnp/3Pp3/PPB1P3/2N2N2/2P2PPP/R2Q1RK1 b - - 0 11|g5f6|Bxf6|e7f6
r4rk1/b1q2pp1/p1p1p1np/P2pPb2/NP6/5N1P/2P2PP1/R1BQ1RK1 w - - 1 17|e8g8|O-O|c1e3
rn1q1rk1/pp3ppp/2pbpn2/3p4/2PP2bN/2N3P1/PP2PPBP/R1BQ1RK1 w - - 5 9|f5g4|Bg4|f2f3
r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R b KQkq - 2 5|b1c3|Nc3|c8e6
r2qkb1r/ppp3pp/2npNn2/4p3/3PP3/8/PPP2PPP/RNBQK2R b KQkq - 0 7|g5e6|Nxe6|d8e7
r1bqkb1r/ppp1nppp/5n2/3p4/4P3/5P2/PPP1Q1PP/RNB1KBNR b KQkq - 1 7|c4e2|Qe2|c7c6
5rk1/6pp/p1QP4/2pP4/2Ppp3/3P2P1/P3q1KP/5R2 w - - 5 27|e3e2|Qe2+|g2h3
r6k/p5rp/b1p2B2/5p2/4p1P1/4P3/P2N1PBP/R3K2R w KQ - 3 24|g8g7|Rg7|f6g7
r4rk1/3b4/p5q1/RppP4/2P1Ppp1/1P1Q2P1/3N1b1N/4R2K w - - 1 30|d4f2|Bf2|e1a1
rnbqk2r/pppp1ppp/5n2/2b1p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 2 4|f1g2|Bg2|f6g4
rn2k2r/p4ppp/2p1p3/1pb1q3/B7/2PQPP2/PP5P/R3KN1R w KQkq - 0 15|b7b5|b5|a4c2
8/p4p1p/3k1N2/5B1p/7r/2b2K2/8/8 b - - 0 39|d5f6|Nxf6|d6e5
5rk1/1p1nqppp/p3P3/2rp1b2/8/2N5/PP4PP/R2Q1RK1 w - - 0 19|g6f5|Bxf5|f1f5
r2qr1k1/ppp2pp1/3p1n1p/2b1n1B1/2P3b1/2NP1NP1/PP2PPBP/R2Q1RK1 w - - 0 11|h7h6|h6|g5f6
2k2b1r/ppp2pp1/4p2p/3nP3/1P6/P7/2P2PPP/R2R1BK1 b - - 2 18|b5f1|Bf1|c7c6
r1b2rk1/pp1p2pp/2pNp3/b3N3/3P1PQq/2P1P3/PP1B2PP/R4RK1 b - - 0 16|d1g4|Qxg4|h4g4
r3kbnr/ppp2ppp/2bp1q2/8/3QP3/2P2N2/PP3PPP/RNB1K2R w KQkq - 1 8|d8f6|Qf6|b1d2
rnbqkbnr/ppp2ppp/8/3p4/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 4|e6d5|exd5|g1f3
8/5k1p/1R4p1/pp6/2pP4/P1P5/1P4PP/7K w - - 0 34|g7f7|Kxf7|b6b5
r1bqk1nr/ppppbppp/8/8/2BQP3/2P5/P4PPP/RNB1K2R b KQkq - 0 8|d1d4|Qxd4|f7f6
rn1qk2r/pp1bbppp/3ppn2/8/2BpP3/2P2N2/PP3PPP/RNBQR1K1 w kq - 0 8|c5d4|cxd4|c3d4
r1b1k2r/pp2q1pp/3p4/2p1p3/2P1PQ2/2N5/PP2B1PP/R1B1R1K1 w kq - 0 17|f6e5|fxe5|f4g3
rn1qkbnr/p1pp1ppp/bp2p3/8/3P1B2/4PQ2/PPP2PPP/RN2KBNR b KQkq - 2 4|d1f3|Qf3|a6f1
r2qk2r/ppp1bppp/2b1p3/4B3/3PB3/2P1P3/PP3PPP/R2QK2R w KQkq - 1 12|d7c6|Bc6|e4c6
r2q1rk1/pp3nbp/n1ppbpp1/8/2P1PP2/2NBBN2/PP4PP/R2Q1RK1 w - - 2 12|b8a6|Na6|a2a3
rnbq1rk1/ppppppbp/5np1/8/3P4/3BPN2/PPPB1PPP/RN1QK2R b KQ - 4 5|c1d2|Bd2|d7d6
1rb2rk1/1p3pp1/B3pq1p/n7/P2PP3/5N2/5PPP/1R1Q1RK1 b - - 0 16|c4a6|Bxa6|a5c6
8/7q/1kp5/5p2/8/3B4/P1P2P1P/3K4 b - - 1 40|e2d1|Kd1|h7h2
r5k1/p5pp/3bq1r1/2pp1p2/8/1NP1PQPP/P4PK1/3RR3 b - - 0 22|b2c3|bxc3|a7a5
rnbqkb1r/pp1p1ppp/4pn2/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 4|g8f6|Nf6|b1d2
r1b2rk1/1p3pbp/p1n1pnp1/qN1p2B1/P4P2/3P2P1/2P1N1BP/1R1Q1R1K w - - 0 15|a7a6|a6|b5d6
2kr1b1r/pppn4/4q2p/3pnNp1/6P1/1PP1P3/PBQ2P1P/RN3K1R w - - 3 17|f3e5|Nfe5|c3c4
r1bqkbnr/pppp1p1p/2n3p1/4P3/8/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 4|g7g6|g6|e2e3
r2qk2r/ppp2ppp/2nbb3/3np3/2BP4/5N2/PPP2PPP/RNBQR1K1 b kq - 0 8|d3d4|d4|e5d4
6k1/p3pp1p/1pp3p1/8/PP6/r4P2/5PKP/1R1R4 w - - 2 28|d3a3|Ra3|a4a5
2rqk2r/1b2bppp/p2ppn2/8/1n1PP3/2N2N2/1P2QPPP/RBBR2K1 w k - 2 14|a8c8|Rc8|h2h3
2kr2nr/pp3pbp/2p3p1/5P2/2B5/2P1B2P/PPK3P1/R6R b - - 0 16|e4f5|exf5|g8h6
r1bq1rk1/pp1np1bp/2pp1np1/8/2PPp3/2N2NP1/PPQ2PBP/R1B2RK1 w - - 0 10|f5e4|fxe4|c3e4
r1bqkbnr/pp1n1ppp/4p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 5|c2c3|c3|g8e7
2r2rk1/2q2pp1/p3p2p/1p1pN3/3P3Q/P1PR2P1/6PP/4R1K1 w - - 0 24|b7b5|b5|g3g4
rr4k1/1Q3ppp/4pn2/3nN3/3P4/8/1PB2PPP/4R1K1 w - - 3 22|f8b8|Rfb8|b7f7
r2qk2r/1p1bbpp1/p1nppn1p/2p5/2B1PB2/P1NP1Q2/1PP2PPP/R3K1NR w KQkq - 3 10|f8e7|Be7|g1e2
rnb1kb1r/ppp2ppp/3qpn2/8/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 6|e7e6|e6|f1c4
rn1qkb1r/pbpppppp/1p3n2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4|g8f6|Nf6|e4e5
rnbqkbnr/ppp1pppp/8/8/2pP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3|b1c3|Nc3|g8f6
r4rk1/ppq2ppp/2pbb3/2np2B1/3N4/1QPP4/PP3PPP/RN2R1K1 w - - 5 14|d7c5|Nc5|d4e6
r2q1rk1/2pnbp1p/1p4p1/p3P3/5B2/2PB3R/P1P3PP/R2Q2K1 w - - 0 16|g7g6|g6|f4h6
r2qk2r/ppp2ppp/3bpnb1/8/2B3P1/1PB2P2/P1PPQ2P/2KR2NR b kq - 4 12|e1c1|O-O-O|e8g8
r3k2r/1b2ppb1/p2p1np1/qp2n2p/4PN1P/2NBBP2/PPPQ2P1/1K1R3R b kq - 5 15|e2d3|Bd3|a8c8
rnbqkb1r/ppp2ppp/5n2/4p3/2BP4/4P3/PP3PPP/RNBQK1NR w KQkq - 0 5|e7e5|e5|d1b3
r2q1rk1/1p1bbppp/p2p4/2p1P1B1/2B2Pn1/2N1Q3/PPP3PP/2KR3R w - - 1 13|f6g4|Ng4|e3d4
r4rk1/p4p2/2pp4/4p2p/4Ppb1/7q/PPPNQ1R1/R3K3 w - - 0 23|h6h5|h5|g2g4
r3kb1r/pp1npppp/2pp4/6N1/3P4/3B1N1P/PPPR2P1/2K4n w kq - 1 14|b8d7|Nd7|g5h7
r1bq1rk1/p1p1bppp/5n2/3p4/3Np3/P7/BPP2PPP/RNBQK2R b KQ - 1 10|f3d4|Nd4|e7c5
3Q4/1r4pk/p4p1p/1q1Np3/1P6/P6P/5PP1/6K1 w - - 5 42|g8h7|Kh7|d5e3
r4k2/ppp2p2/3p4/8/3nP3/8/PPP2PPP/RN3R1K w - - 2 17|e2d4|Nd4|b1c3
rnbqkb1r/ppp2ppp/5n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 2 5|b1c3|Nc3|c7c6
rn1qkb1r/ppp2ppp/1n2p3/7b/3P4/1QN1PP2/PP4PP/R1B1KBNR w KQkq - 0 8|e7e6|e6|g1e2
r1bq1rk1/ppp2ppp/2n5/1B1pP3/3P4/5N2/P2B1PPP/Q4RK1 b - - 2 13|e1g1|O-O|c8g4
